Arc_Length,0-3m_mean,0-3m_std,0-3m_N,0-3m_p1,0-3m_p5,0-3m_p25,0-3m_p50,0-3m_p75,0-3m_p95,0-3m_p99,4-9m_mean,4-9m_std,4-9m_N,4-9m_p1,4-9m_p5,4-9m_p25,4-9m_p50,4-9m_p75,4-9m_p95,4-9m_p99,10-60m_mean,10-60m_std,10-60m_N,10-60m_p1,10-60m_p5,10-60m_p25,10-60m_p50,10-60m_p75,10-60m_p95,10-60m_p99
-44.1559,0.00039966690909090907,4.333353930124211e-05,22,0.00035544303000000003,0.0003585019,0.00037654750000000003,0.000385892,0.00041858725,0.000475498,0.00052214768,0.00037162967567567584,2.316962079540683e-05,111,0.0003336582,0.0003421335,0.0003576395,0.000367959,0.0003781775,0.0004244885,0.0004424499,0.00036864073507462687,2.699834600289615e-05,268,0.00032235551,0.00033314295,0.00035029525,0.0003615505,0.000387755,0.00041937125,0.00043882868
-43.1559,0.00039891954545454543,4.4543549541808506e-05,22,0.00035478564000000003,0.00035597915,0.00037482825,0.00038341250000000003,0.00041803325000000003,0.00047756809999999997,0.0005261654099999999,0.000369899972972973,2.320048103241884e-05,111,0.000331766,0.000341852,0.00035644349999999997,0.00036547,0.00037631899999999996,0.000421715,0.0004410756,0.00036570142910447766,2.7077438576218533e-05,268,0.00032005037,0.00032977055000000003,0.0003471685,0.000358033,0.00038398025,0.00041822185,0.00043443530999999995
-42.1559,0.0003977224090909091,4.583512915165054e-05,22,0.00035347794,0.0003541573,0.000371592,0.000380819,0.00041704725,0.00047984175,0.0005296712099999999,0.0003676975945945944,2.3354036335338998e-05,111,0.00032992920000000003,0.000340137,0.0003537425,0.000363498,0.0003754675,0.000418365,0.0004394598,0.0003620901865671642,2.7278708410440577e-05,268,0.00031573744,0.00032575065,0.000343738,0.0003550165,0.0003800745,0.0004145407,0.00043142471999999996
-41.1559,0.00039561918181818187,4.7379366306277406e-05,22,0.00035132684,0.00035279515000000004,0.0003681135,0.0003772355,0.00041637025,0.00048197164999999993,0.00053276692,0.0003642658828828829,2.3699687395613376e-05,111,0.0003272224,0.00033567199999999997,0.00034945099999999997,0.000360008,0.0003723715,0.0004141915,0.0004371538,0.00035689516044776123,2.7611837141522573e-05,268,0.00031002359,0.000319569,0.0003381145,0.000349653,0.0003738675,0.0004109138499999999,0.00042656987999999997
-40.1559,0.00039105077272727273,4.997461154658034e-05,22,0.00034654309999999997,0.00034719095,0.000362253,0.00037032899999999997,0.00041495050000000004,0.00048417234999999996,0.00053599201,0.0003569029639639639,2.4461295184592754e-05,111,0.00032021709999999995,0.00032726749999999996,0.000342767,0.000351554,0.000364857,0.000407206,0.0004335435,0.00034642562313432835,2.8130287921568176e-05,268,0.00029904313,0.00030805065,0.000327466,0.0003392265,0.00036403175,0.000402266,0.00041671726000000003
-39.1559,0.0003862557272727272,5.243810242941929e-05,22,0.00033957181,0.00034383170000000003,0.00035485225,0.0003648175,0.00041160925000000004,0.0004855218,0.0005380197299999999,0.00034911902702702705,2.543436752201079e-05,111,0.00031318039999999995,0.00032090199999999997,0.000333607,0.00034278,0.00035766149999999996,0.0004001035,0.0004311076,0.0003355871529850747,2.8798190706063464e-05,268,0.00028712619,0.0002982304,0.00031647425,0.00032910000000000003,0.0003526785,0.0003907057,0.00040570062999999997
-38.1559,0.0003822965000000001,5.432428598329883e-05,22,0.00033331462,0.00034007935000000003,0.00034854350000000005,0.0003611095,0.00040815625,0.00048563315,0.00053870075,0.0003425144324324325,2.641894977426125e-05,111,0.0003077401,0.0003123565,0.00032605700000000004,0.000336106,0.00035119299999999997,0.000394804,0.00043074300000000003,0.00032645449253731345,2.9470960909173907e-05,268,0.00027667542,0.00028720825,0.00030698125,0.0003203675,0.00034398,0.00038240614999999995,0.00039924214
-37.1559,0.00037960522727272726,5.55509656964038e-05,22,0.00032850779,0.0003366927,0.00034326175,0.000358688,0.0004064955,0.00048494565,0.00053858713,0.0003375368648648649,2.7262768602982245e-05,111,0.0003005398,0.00030603550000000003,0.000319351,0.000330953,0.0003461715,0.000391646,0.00043058140000000006,0.000319462026119403,3.0007348792481194e-05,268,0.00027042673,0.0002782701,0.0003000325,0.000314024,0.000337602,0.0003779358,0.00039729961
-36.1559,0.00037836136363636366,5.616809456956644e-05,22,0.00032551686,0.00033457764999999997,0.00034045175,0.00035762749999999996,0.00040716375000000003,0.00048403289999999994,0.00053835249,0.00033449627927927916,2.783965640206305e-05,111,0.000292606,0.0003035415,0.000316562,0.000327945,0.0003418635,0.000388998,0.00042906950000000003,0.00031504319029850746,3.0305244599896082e-05,268,0.00026603282,0.0002729508,0.0002949785,0.000308827,0.00033335425,0.0003739507,0.00039333795999999996
-35.1559,0.0003783475454545454,5.631699068895407e-05,22,0.00032411223,0.000333897,0.0003398695,0.00035839,0.000407307,0.0004830852,0.0005381949399999999,0.00033309055855855853,2.8148439544246234e-05,111,0.0002871698,0.00030404650000000004,0.000314513,0.000326341,0.0003396125,0.00038838049999999997,0.00042799900000000003,0.00031275175373134324,3.0331787721605905e-05,268,0.00026206356,0.00027167115,0.0002911695,0.00030628800000000005,0.00033033,0.000371646,0.00039026019999999987
-34.1559,0.00037936059090909084,5.6100375707645315e-05,22,0.00032437634,0.00033467685,0.00034331549999999997,0.000359989,0.0004064375,0.0004819488,0.0005384710799999999,0.0003329747297297298,2.819007981798689e-05,111,0.0002864308,0.000304802,0.00031469349999999996,0.000326617,0.000340005,0.0003887355,0.0004268749,0.0003120705335820896,3.0100301306037185e-05,268,0.00026011416,0.000271071,0.00029064624999999996,0.00030571099999999996,0.0003290395,0.0003728653999999999,0.0003899354199999999
