Arc_Length,0-3m_mean,0-3m_std,0-3m_N,0-3m_p1,0-3m_p5,0-3m_p25,0-3m_p50,0-3m_p75,0-3m_p95,0-3m_p99,4-9m_mean,4-9m_std,4-9m_N,4-9m_p1,4-9m_p5,4-9m_p25,4-9m_p50,4-9m_p75,4-9m_p95,4-9m_p99,10-60m_mean,10-60m_std,10-60m_N,10-60m_p1,10-60m_p5,10-60m_p25,10-60m_p50,10-60m_p75,10-60m_p95,10-60m_p99
-35.841,0.001117177769230769,0.0001122346868155501,26,0.000925504,0.000949385,0.0010237075000000002,0.001115395,0.0011840075000000001,0.0013133925,0.0013449175000000001,0.0009825304000000003,7.453268876164583e-05,110,0.00083414276,0.00086930915,0.0009289122499999999,0.0009782195,0.0010275875000000001,0.001108685,0.0011320752999999999,0.0009582259696969697,7.218194901641937e-05,264,0.00079242941,0.00083578845,0.00091877675,0.000949714,0.0010042775,0.001080925,0.0011096572
-34.841,0.0011139685,0.00011170409331130173,26,0.00091362775,0.0009427145,0.0010305174999999998,0.001109625,0.001187055,0.0013112525,0.001334275,0.0009811921000000003,7.824055701875202e-05,110,0.00081479205,0.00086264815,0.00092378525,0.000980785,0.0010314525000000001,0.0011099929999999999,0.0011287328,0.0009529602462121211,7.179744503723312e-05,264,0.00077487991,0.0008306079,0.00091397375,0.000947198,0.0009981785,0.001075673,0.0010976603
-33.841,0.0011116631923076925,0.00011190351989746142,26,0.00090042875,0.000942518,0.00103206,0.00110303,0.0011858,0.0013103825,0.00132666,0.0009801607636363632,8.230268057000233e-05,110,0.00080311557,0.00084550505,0.00092847175,0.0009798975000000001,0.0010338399999999998,0.0011143405,0.0011333502999999999,0.0009470461742424242,7.177918792165287e-05,264,0.00075521321,0.00082534065,0.0009058752500000001,0.0009412145000000001,0.00099097625,0.001066593,0.0010919965
-32.841,0.0011110733461538462,0.00011229599808254694,26,0.0008959235,0.00094619775,0.0010339025,0.001097085,0.0011831799999999998,0.0013107975,0.0013242175,0.0009806655272727271,8.515041556813364e-05,110,0.00079363998,0.0008389089,0.000926738,0.0009788455,0.0010363475000000001,0.0011141995,0.0011416598,0.0009426270227272726,7.16372821356237e-05,264,0.00073884959,0.0008280826,0.0009033407499999999,0.000938404,0.0009853615,0.001059911,0.0010902088
-31.841,0.0011105593461538462,0.00011289413025766833,26,0.0008962867500000001,0.0009479892500000001,0.0010331825,0.001089715,0.0011806850000000001,0.0013044675,0.0013254125,0.0009816748000000004,8.799425906469667e-05,110,0.00078310862,0.00083376805,0.00092651075,0.00097885,0.00103906,0.0011134025,0.0011503293999999998,0.000937468696969697,7.190391277273787e-05,264,0.0007255606300000001,0.0008232021499999999,0.000898198,0.0009348795,0.0009790007499999999,0.0010555525,0.0010901668
-30.841,0.0011113666153846154,0.00011319969826004909,26,0.0009032889999999999,0.0009472405,0.0010350625,0.001089105,0.00118076,0.00130028,0.0013270324999999999,0.0009833829545454547,8.995425615281964e-05,110,0.00077495675,0.00083451555,0.00092485175,0.0009801525,0.00103942,0.001116318,0.0011593314,0.0009319381287878789,7.20949658358549e-05,264,0.0007186667,0.0008132649,0.00089075425,0.0009293260000000001,0.00097645125,0.001047058,0.0010908941999999999
-29.841,0.0011125389615384616,0.00011362653031769677,26,0.0009118915,0.0009336885,0.00104266,0.00109369,0.0011816600000000002,0.00129675,0.001329215,0.0009854377727272733,9.106085274010569e-05,110,0.00076927776,0.0008339765999999999,0.00092556825,0.000983927,0.0010366875,0.0011193675,0.0011684557000000001,0.0009258086628787879,7.225301313429618e-05,264,0.000713379,0.00080719995,0.00088181375,0.0009261079999999999,0.000972913,0.001042489,0.0010848737000000001
-28.841,0.0011148338076923078,0.0001141755210468581,26,0.00090907925,0.00094808325,0.0010514875,0.001098445,0.001183725,0.0012959949999999999,0.0013321975,0.0009885447454545452,9.11068239290012e-05,110,0.00076845879,0.00083725885,0.00092907725,0.0009865935000000002,0.0010404175,0.0011250255,0.0011770966,0.0009202301477272728,7.236210199234097e-05,264,0.0007099869,0.0008033501499999999,0.00087449575,0.0009241555,0.00096612,0.0010356865,0.0010810856
-27.841,0.0011172677692307695,0.0001151662318182922,26,0.00090178875,0.0009753625000000001,0.0010436575,0.0011017750000000002,0.0011864175,0.0012973799999999999,0.0013353375,0.0009917519636363635,9.051746814283689e-05,110,0.0007704827,0.00084134965,0.0009313825,0.000987988,0.0010475575000000001,0.001132716,0.0011845173,0.0009142805719696969,7.246851981458207e-05,264,0.0007075622600000001,0.0008017103,0.0008681534999999999,0.0009163895,0.0009570445,0.0010299670000000001,0.0010801086
-26.841,0.0011206592692307692,0.00011642808227384239,26,0.0008956745,0.0009886735,0.0010287425000000002,0.0011053550000000001,0.001191875,0.0012987825,0.001339005,0.0009955167909090907,8.987972812731624e-05,110,0.0007737883599999999,0.00084883245,0.000932148,0.000990043,0.001057075,0.0011417715,0.0011914605,0.0009081024621212121,7.278778693208115e-05,264,0.0007053294,0.00080615035,0.00086494825,0.0009093485,0.000950424,0.0010260105,0.0010783517
-25.841,0.0011251538846153845,0.00011740815547254864,26,0.0008940185,0.0009925049999999999,0.001034675,0.0011106549999999999,0.0011998549999999999,0.00130443,0.0013449325,0.0009997427636363636,8.905615105974796e-05,110,0.00078929044,0.0008588404,0.000934997,0.000995415,0.00106039,0.0011504545,0.0011976784,0.0009021531704545455,7.309228978394758e-05,264,0.00070782839,0.0007979298999999999,0.0008537815,0.0009036035,0.0009442245,0.0010210905,0.0010751386
-24.841,0.001130169423076923,0.00011808012110975262,26,0.0008983075,0.0009934345,0.0010526825,0.001117355,0.0012088275,0.0013131175,0.00135253,0.0010042962545454546,8.841342659258757e-05,110,0.00081449317,0.0008708879000000001,0.0009420825000000001,0.0009971905,0.0010734725,0.0011591975,0.0012103676,0.0008962476174242425,7.350760718860685e-05,264,0.0007036058,0.00078460545,0.00084879,0.0008976215000000001,0.0009419497499999999,0.001019961,0.0010708194000000001
-23.841,0.0011359691538461536,0.00011794805000598942,26,0.0009070625000000001,0.0009779345000000001,0.00106639,0.00112473,0.0012194600000000001,0.00132109,0.00135957,0.0010089916,8.783801810235964e-05,110,0.00083843108,0.0008822749500000001,0.000942851,0.001001155,0.00107971,0.0011670435,0.0012243524,0.0008905690151515152,7.381883820671986e-05,264,0.00070788812,0.0007704791500000001,0.00084202125,0.0008905194999999999,0.00093632825,0.0010134515,0.0010653036
-22.841,0.0011423963461538464,0.00011697337611984781,26,0.00092443425,0.000965177,0.0010775575,0.0011412100000000001,0.001220475,0.0013280625,0.0013660475,0.0010136884454545452,8.747038089532972e-05,110,0.00086060642,0.0008990525,0.000947522,0.0010071849999999999,0.00108107,0.001171402,0.0012376206,0.0008852755037878789,7.392034405849462e-05,264,0.00071021811,0.00077103795,0.000839724,0.000885194,0.00093213375,0.001010171,0.0010582223
-21.841,0.001149521423076923,0.00011503718954813635,26,0.0009483180000000001,0.000958661,0.0010797649999999999,0.00115373,0.0012190575,0.0013343075,0.0013720100000000001,0.0010183510545454543,8.721852656937502e-05,110,0.00088023984,0.00090455335,0.0009505094999999999,0.001007,0.0010842475000000002,0.001174896,0.0012487787,0.000881021462121212,7.374054216676189e-05,264,0.00071205032,0.0007627261,0.00083408625,0.0008824525,0.00092468175,0.0010064975,0.0010476312
-20.841,0.0011566230769230771,0.00011221663759458242,26,0.0009589605,0.0009664830000000001,0.0010803100000000001,0.001162375,0.00121709,0.0013389300000000001,0.00137659,0.0010223642727272735,8.69544224352287e-05,110,0.00089600434,0.0009099631,0.0009543835,0.0010139250000000002,0.0010800974999999999,0.001173184,0.001256076,0.0008776689696969697,7.325710144711254e-05,264,0.00071694737,0.0007592753,0.000832866,0.0008787949999999999,0.000920351,0.0010033454,0.0010403694
-19.841,0.0011636192307692306,0.00010891848706011581,26,0.0009650654999999999,0.00097995925,0.0010905825,0.0011607850000000001,0.001215205,0.0013421575,0.0013800775000000001,0.0010258223000000006,8.659374618885168e-05,110,0.00089258068,0.0009097449000000001,0.000958585,0.00101837,0.0010779425,0.0011691569999999999,0.0012593427,0.0008753038712121212,7.256523467902088e-05,264,0.00071989953,0.0007548345,0.00082824225,0.000874225,0.00091626225,0.0009968219999999999,0.0010342084000000001
-18.841,0.0011706673076923076,0.0001055367866313047,26,0.000975735,0.00099602,0.00110297,0.0011625099999999998,0.00121544,0.00134474,0.0013832025,0.0010289762272727271,8.619527277291612e-05,110,0.00088973331,0.0009129199,0.0009664805,0.0010196950000000001,0.0010782675000000001,0.0011718375,0.0012590133,0.0008740691325757574,7.171973038058973e-05,264,0.0007219176300000001,0.0007544766,0.00082782675,0.0008731785,0.000916371,0.00099257285,0.0010337723
-17.841,0.0011778030384615385,0.00010231590498861095,26,0.00098956725,0.00100685175,0.0011186500000000001,0.00116819,0.00121697,0.0013462399999999998,0.0013862175,0.0010319374727272726,8.591385646405807e-05,110,0.00088674079,0.0009147479499999999,0.0009704865,0.00102333,0.0010835575,0.0011737334999999999,0.0012549825000000001,0.0008737378939393939,7.082966639572824e-05,264,0.0007230904,0.0007584818,0.0008284305,0.00087403,0.00091694625,0.0009883188,0.0010315244
-16.841,0.0011850876923076921,9.917897221922367e-05,26,0.00100583,0.0010184425,0.0011329825,0.00117933,0.00121941,0.0013457375,0.001388745,0.0010346258272727273,8.562133603875635e-05,110,0.00088419138,0.0009197673500000001,0.00097096425,0.0010257550000000002,0.001092595,0.001178457,0.0012476273,0.0008744943522727272,6.981372603576682e-05,264,0.0007274490199999999,0.0007632185499999999,0.0008296462499999999,0.000874911,0.0009202715,0.0009936904,0.001034048
-15.841,0.001192604230769231,9.64430071772164e-05,26,0.001022565,0.0010311475,0.0011417475,0.0011933550000000001,0.001223775,0.0013433974999999998,0.00139084,0.0010372009454545454,8.533998948231148e-05,110,0.0008816727,0.00092268755,0.00097793475,0.00102745,0.0010985699999999999,0.0011831175,0.0012387217,0.000876291428030303,6.877180123476953e-05,264,0.00073479332,0.0007654003500000001,0.000833437,0.0008783599999999999,0.000921885,0.00099792065,0.0010398978
-14.841,0.001200432307692308,9.42976555936654e-05,26,0.0010394725,0.0010446750000000001,0.0011474475,0.0011972950000000001,0.00122737,0.001345225,0.001395005,0.0010397854727272728,8.529547858175179e-05,110,0.00087926709,0.00092389875,0.0009772765,0.0010282099999999999,0.0011080675,0.001187892,0.0012275339000000001,0.000879068375,6.782659777389158e-05,264,0.00073879651,0.00077356675,0.00083732,0.0008801745,0.00092033425,0.0009957552,0.0010460135
-13.841,0.00120888,9.255777745819094e-05,26,0.001057425,0.0010598625000000001,0.0011565924999999999,0.001198365,0.0012399925,0.00135826,0.00140375,0.0010424103818181816,8.55534298398227e-05,110,0.00087731375,0.00092703375,0.0009792149999999999,0.00103025,0.00110692,0.0011910109999999998,0.0012185827,0.0008832262537878787,6.693734442879172e-05,264,0.0007447851,0.0007756084,0.00084055475,0.000882004,0.000925237,0.0009988414499999998,0.0010503048
-12.841,0.0012179753846153845,9.103447932429862e-05,26,0.0010692,0.0010772874999999999,0.00116885,0.00120069,0.0012544125,0.00137178,0.0014126125,0.0010450316727272726,8.60433931218929e-05,110,0.00087643219,0.0009274154,0.00098297625,0.00103353,0.0011047625,0.001200797,0.0012241785,0.0008886929696969697,6.61737685260137e-05,264,0.00075048048,0.0007879414,0.0008472855,0.0008889729999999999,0.0009290259999999999,0.0010050463,0.0010557456
-11.841,0.0012275557692307695,8.978849815752915e-05,26,0.0010796375,0.00109867,0.00118302,0.0012046700000000001,0.00127426,0.001385725,0.0014210450000000001,0.0010478395363636365,8.661257840761986e-05,110,0.0008776014199999999,0.0009333282500000001,0.00098519625,0.001032635,0.001108435,0.0011986389999999998,0.0012308666,0.0008954345075757576,6.555535469690639e-05,264,0.00075475299,0.00079137435,0.00085194,0.000893596,0.00093357125,0.001012256,0.0010620977000000001
-10.841,0.0012372946153846156,8.904526966575011e-05,26,0.0010882749999999999,0.0011149025,0.00119198,0.001210305,0.0012923775,0.001400105,0.0014293399999999999,0.0010509333272727274,8.724163817002269e-05,110,0.00088109479,0.00093586155,0.00098271525,0.0010376650000000001,0.001114515,0.001200988,0.0012393518,0.0009032706212121212,6.508830497125331e-05,264,0.00075893068,0.00080247975,0.00086060025,0.0009013915,0.00093818725,0.0010249469999999998,0.0010706644
-9.841,0.0012469373076923079,8.872186713804855e-05,26,0.0010927825,0.0011212425,0.0011980375,0.00121783,0.0013022799999999998,0.0014147575000000002,0.0014378625,0.0010542621181818183,8.786388734769415e-05,110,0.00088677821,0.00094040835,0.0009869549999999999,0.001040375,0.0011199,0.0012096445,0.0012492213,0.00091202375,6.471983921480719e-05,264,0.00076342549,0.0008123922,0.000871445,0.000911923,0.00094891725,0.001036861,0.0010787054
-8.841,0.001256277307692308,8.868828461787689e-05,26,0.0010975849999999999,0.00112811,0.00120273,0.0012273700000000002,0.0013090724999999998,0.0014256775,0.001449265,0.0010577866181818185,8.83707039055948e-05,110,0.0008937767,0.00094604415,0.00099519575,0.0010408449999999999,0.001125815,0.0012153055,0.0012599959,0.000921525015151515,6.443534592887008e-05,264,0.00076854529,0.0008270953499999999,0.000880538,0.0009198175,0.0009567404999999999,0.0010446370000000002,0.0010877294
