Arc_Length,0-3m_mean,0-3m_std,0-3m_N,0-3m_p1,0-3m_p5,0-3m_p25,0-3m_p50,0-3m_p75,0-3m_p95,0-3m_p99,4-9m_mean,4-9m_std,4-9m_N,4-9m_p1,4-9m_p5,4-9m_p25,4-9m_p50,4-9m_p75,4-9m_p95,4-9m_p99,10-60m_mean,10-60m_std,10-60m_N,10-60m_p1,10-60m_p5,10-60m_p25,10-60m_p50,10-60m_p75,10-60m_p95,10-60m_p99
-47.802,0.006394425665384616,0.02630201391368255,26,0.0,0.0,0.0,0.0,0.001139004325,0.0157643225,0.105218725,0.0005336676437276785,0.0038737285300276306,112,0.0,0.0,0.0,0.0,4.085865e-06,0.0004689622499999944,0.012227080900000006,0.00960528804590735,0.03349592070586911,272,0.0,1.530921250000001e-07,9.9837925e-05,0.001025815,0.00485425,0.04300029999999995,0.15463075000000154
-46.802,0.006187428245769232,0.023810336615914744,26,0.0,0.0,0.0,0.0,0.002026888025,0.0179592975,0.096185825,0.0004230584705037501,0.0030495199807303863,112,0.0,0.0,0.0,0.0,1.320545e-05,0.0005738034499999968,0.008079917600000005,0.010208610658934077,0.03418175012354161,272,0.0,2.7997405000000004e-06,0.00016790925000000003,0.001259615,0.00641074,0.037626484999999966,0.17607719000000102
-45.802,0.006097350721923077,0.022484317483272297,26,0.0,0.0,0.0,0.0,0.001966490825,0.0196171775,0.091293475,0.0003508873097051786,0.002475667693561367,112,0.0,0.0,0.0,0.0,2.277745e-05,0.000675909399999998,0.005590255900000002,0.010888421492972245,0.034702140879818065,272,0.0,9.443221e-06,0.00026042175,0.00171725,0.007835425,0.03888750999999995,0.1968949300000004
-44.802,0.00585962613846154,0.020948680294154177,26,0.0,0.0,0.0,0.0,0.0017641515,0.0203359025,0.08530114999999999,0.0003079565717392858,0.0020701020015462595,112,0.0,0.0,0.0,0.0,2.2646275e-05,0.0008372444999999989,0.003915636700000002,0.011608750269416181,0.03489562513632987,272,0.0,1.0399683500000001e-05,0.000392985,0.00199516,0.008881700000000001,0.037249504999999954,0.21392347000000014
-43.802,0.005392320161730769,0.01853260711681375,26,0.0,0.0,0.0,0.0,0.0016168229999999999,0.020272435,0.0756844,0.00027724394611517865,0.0017212646861070357,112,0.0,0.0,0.0,0.0,2.825975e-05,0.0008906710999999997,0.0022837952000000004,0.012574652120769126,0.03520019406359225,272,0.0,1.7169990000000006e-05,0.0005371885,0.00258233,0.010778925,0.04008768499999997,0.2226249600000007
-42.802,0.0047521921350000005,0.015483733888719294,26,0.0,0.0,0.0,0.0,0.001625737,0.0190088075,0.063368825,0.00025791326725216167,0.0014210134920391532,112,0.0,0.0,0.0,3.7480521050000004e-08,2.7063275e-05,0.000995924499999999,0.0022296901000000004,0.013655039154465072,0.035580682374859444,272,8.988528999999999e-09,2.9752435000000006e-05,0.00071881075,0.003215985,0.012296575,0.04437444999999997,0.22821737000000109
-41.802,0.004058517398,0.012522795490207314,26,0.0,0.0,0.0,0.0,0.001501722,0.0165020775,0.0512595,0.0002681588752055664,0.0012471376882118778,112,0.0,0.0,0.0,1.053246e-07,2.3244575e-05,0.0008600075999999992,0.0039642044,0.014680028416144492,0.035731954769782664,272,1.1213314e-08,4.1321000000000006e-05,0.0009831335,0.003895945,0.01523165,0.049765905,0.22281905000000096
-40.802,0.0033558082054230766,0.009768058047583508,26,0.0,0.0,0.0,0.0,0.0009784955,0.013012112499999999,0.039868775,0.0003112651234283928,0.0012929302446147315,112,0.0,0.0,0.0,1.6479585e-07,1.4374525000000001e-05,0.0013250739999999992,0.007653621600000003,0.015597527850768747,0.03569007703806036,272,1.0209160999999999e-08,4.326625500000001e-05,0.0010918075,0.005113665,0.015542924999999999,0.05309418999999999,0.21827392000000093
-39.802,0.0026855166104230773,0.007168352269065402,26,0.0,0.0,0.0,7.74305e-08,0.0006126397499999999,0.0100045725,0.028860950000000003,0.0003632913691723214,0.0015773001299173555,112,0.0,0.0,0.0,1.9093599999999998e-07,1.4722525e-05,0.0015711124999999917,0.008679836400000002,0.016214947632675593,0.035549158728195245,272,6.814303099999999e-10,2.7100975000000002e-05,0.0013423049999999998,0.005851315,0.016465800000000003,0.052230649999999997,0.2113546600000004
-38.802,0.0022196048786923077,0.005296926216644395,26,0.0,0.0,0.0,9.4236e-08,0.00036956675000000003,0.008486925,0.0204799775,0.0003854266167892856,0.0018128240237236183,112,0.0,0.0,0.0,2.265855e-08,9.97244e-06,0.0018641969999999932,0.007739831400000004,0.016450459991148466,0.03551029419588409,272,1.1767496199999998e-08,3.458289500000001e-05,0.00160901,0.00616238,0.0166011,0.051088164999999984,0.2057269200000002
